SMILES,Valid,HBD,HBA,ConjSystems,AroSystems,ChargedAtoms,TotalFormalCharge,Halogens,RotBonds,RingCount,AroRingCount,HeteroAtoms,HeavyAtoms,FracCsp3,TPSA,cLogP,MolWt,ExactMass,ChiralCenters
[9*][C@@H]1CC[C@@H](N)c(c12)cccc2,TRUE,1,1,1,1,0,0,0,0,2,1,2,11,0.4,26.02,2.0706,146.213,146.0969744,2
C1C[C@@H](O)C[C@@H](CC2)[C@@]1(C)[C@@H](CC3)[C@@H]2[C@@H]([C@]34C)CC[C@@H]4[21*],TRUE,1,1,0,0,0,0,0,0,4,0,2,20,1,20.23,4.7278,275.456,275.2374906,8
[11*]NC(=O)Nc1cc(C(=O)O)ccc1,TRUE,3,2,1,1,0,0,0,2,1,1,6,13,0,78.43,0.9706,179.155,179.0456671,0
[4*]NC(=O)c1ccc(cc1)NC(=O)C,TRUE,2,2,1,1,0,0,0,2,1,1,5,13,0.111111111,58.2,0.8391,177.183,177.0664025,0
O=C([7*])Oc1c(OC)cc(C)cc1OC,TRUE,0,4,1,1,0,0,0,3,1,1,5,14,0.3,44.76,2.06032,195.194,195.0657338,0
C1OCCN[C@@H]1[15*],TRUE,1,2,0,0,0,0,0,0,1,0,3,6,1,21.26,-0.5184,86.114,86.06058888,1
Brc(c1)c(O)c(Br)cc1C(=O)c2c([9*])oc(c23)cccc3,TRUE,1,3,1,2,0,0,2,2,3,3,6,20,0,50.44,4.069,395.026,392.8761933,0
CC1(C)C(C1[26*])(C)C,TRUE,0,0,0,0,0,0,0,0,1,0,1,7,1,0,2.3902,97.181,97.10172542,0
c1nc(C)cn1-c2cc(cc([26*])c2)NC(=O)c3cc(c(C)cc3)Nc4nc(ccn4)-c5nccnc5,TRUE,2,8,1,5,0,0,0,6,5,5,10,35,0.076923077,110.51,3.90664,461.509,461.1838323,0
c1cc(Cl)cc(F)c1[11*],TRUE,0,0,1,1,0,0,2,0,1,1,3,8,0,0,1.6537,129.541,128.990731,0
O=C([14*])Nc1c(OC)cc(cc1)C(=O)O,TRUE,2,3,1,1,0,0,0,3,1,1,6,14,0.111111111,75.63,1.4746,194.166,194.0453327,0
O[C@H]1C(OC)=C(OC)C(=O)[C@@H]([C@H]1[7*])C,TRUE,1,4,1,0,0,0,0,2,1,0,5,13,0.666666667,55.76,0.4083,185.199,185.0813839,3
c1occc1[21*],TRUE,0,1,1,1,0,0,0,0,1,1,2,5,0,13.14,0.4542,67.067,67.01838972,0
C1CNC(=O)c2cc(F)cc(c2c13)[nH]c3-c4ccc([22*])cc4,TRUE,2,1,1,2,0,0,1,1,4,3,5,21,0.117647059,44.89,2.4345,279.294,279.0933662,0
O=C([18*])Nc1sc(-c2occn2)nc1-c3ccccc3,TRUE,1,5,1,3,0,0,0,3,3,3,7,19,0,68.02,3.5463,270.293,270.0337225,0
ClS(=O)(=O)[6*],TRUE,0,2,0,0,0,0,1,0,0,0,5,4,0,34.14,0.0193,99.518,98.93075292,0
O=C(N)c(cc1)cc(F)c1Oc(cc2)ccc2[10*],TRUE,1,2,1,2,0,0,1,3,2,2,5,17,0,52.32,1.8915,230.218,230.0617317,0
[19*]Oc1ccc(cc1)-n2nnnc2,TRUE,0,5,1,2,0,0,0,2,2,2,6,12,0,52.83,0.5054,161.144,161.0463358,0
[5*]c1c(C)c(N)ccc1,TRUE,1,1,1,1,0,0,0,0,1,1,2,8,0.142857143,26.02,0.75182,106.148,106.0656743,0
C1C[C@H](O)C[C@@H](CC2)[C@@]1(C)[C@H]([C@@H]2[C@]34O)CC[C@]3(C)[C@]([23*])(O)CC4,TRUE,3,3,0,0,0,0,0,0,4,0,4,22,1,60.69,2.7428,307.454,307.2273199,8
[17*]NC(=O)Nc1cc(NC)ccc1,TRUE,3,2,1,1,0,0,0,2,1,1,5,12,0.125,53.16,1.3141,164.188,164.0823869,0
c1cc(Cl)cc2c1oc(c23)c(=O)nc([6*])[nH]3,TRUE,1,3,1,1,0,0,1,0,3,3,6,15,0,58.89,1.4973,219.607,218.99613,0
n1c(N)nc(Cl)c(c12)ncn2C[9*],TRUE,1,5,1,1,0,0,1,1,2,2,7,12,0.166666667,69.62,0.5687,182.594,182.0233478,0
[6*]N1CCC(=CC1)c2ncccc2,TRUE,0,2,1,1,0,0,0,1,2,1,3,12,0.3,16.13,1.635,159.212,159.0922234,0
O=C1N([14*])C(Cl)=COc(c12)cccc2,TRUE,0,2,1,1,0,0,1,0,2,1,5,13,0,29.54,2.0232,194.597,194.0008811,0
O=c1c(=O)c(c12)NCCCN2[11*],TRUE,1,4,1,1,0,0,0,0,2,1,5,11,0.428571429,49.41,-0.6311,151.145,151.0507525,0
c1ncncc1-c(cc2[8*])ccc2,TRUE,0,2,1,2,0,0,0,1,2,2,3,12,0,25.78,1.3182,155.18,155.0609232,0
[12*]NC(=O)c1cnc(nc1)N(c2ccccc2)c3ccccc3,TRUE,1,4,1,3,0,0,0,4,3,3,6,22,0,58.12,3.1405,289.318,289.108936,0
O=C([17*])Nc1snnc1-c2ccccc2,TRUE,1,4,1,2,0,0,0,2,2,2,6,14,0,54.88,2.2863,204.234,204.0231578,0
ONC(=O)c(cn1)cnc1N(CC2)CCN2[*],TRUE,2,6,1,1,0,0,0,2,2,1,8,16,0.444444444,81.59,-0.8181,222.228,222.0990996,0
O=c1nc(N)c(Cl)cn1[C@H](O[C@@H]2[12*])C[C@@H]2O,TRUE,2,6,1,1,0,0,1,1,2,1,8,15,0.5,90.37,-0.3659,230.631,230.0332438,3
O[C@]1([16*])C(=O)OCc(c2=O)c1cc(n23)c4c(C3)cc5c(n4)ccc(O)c5,TRUE,2,7,2,2,0,0,0,0,5,3,8,25,0.166666667,101.65,0.882,335.295,335.0667965,1
S=c1[nH]cc([12*])n1[C@H](C2)COc(c23)c(F)cc(F)c3,TRUE,1,3,2,2,0,0,2,1,3,2,7,18,0.25,29.95,2.17469,267.28,267.0403653,1
n1c(C)sc(c12)ccc([15*])c2,TRUE,0,2,1,1,0,0,0,0,2,2,3,10,0.125,12.89,1.77932,148.21,148.0220952,0
O=S(=O)([8*])n1cc(cc1)/C=C/C(=O)NO,TRUE,2,5,1,1,0,0,0,3,1,1,8,14,0,88.4,-0.3511,215.21,215.0126527,0
c1ccc(F)cc1C(C2=O)=C(OC2(C)C)c3ccc([*])cc3,TRUE,0,2,1,2,0,0,1,2,3,2,4,21,0.166666667,26.3,3.2465,281.306,281.0977829,0
s1ccc(c12)[nH]cc(c2=O)C(=O)N[7*],TRUE,2,3,1,1,0,0,0,1,2,2,6,13,0,61.96,0.7837,193.207,193.0071734,0
Brc(c1)ccc2c1C(c3ncccc3)=N[C@@H]([9*])c(n24)ncc4C,TRUE,0,4,1,3,0,0,1,1,4,3,6,22,0.117647059,43.07,3.73712,352.215,351.0245335,1
O[C@@H]1[C@H](O)[C@@H]([15*])O[C@H]1n2cc(c3c24)c(N)nn(C)c3ncn4,TRUE,3,9,1,1,0,0,0,1,4,2,10,21,0.416666667,122.02,-1.3726,289.275,289.1049133,4
[8*]Oc1cc(O)ccc1,TRUE,1,2,1,1,0,0,0,1,1,1,3,8,0,29.46,1.2353,109.104,109.0289544,0
C1C[C@@H]([*])CCc(c12)ccc(c2)Nc(nc3N)nn3-c(c4)nnc(c45)c6c(CCC5)cccc6,TRUE,2,7,1,4,0,0,0,3,6,4,8,33,0.307692308,94.54,4.7554,436.543,436.2249688,1
FC1(F)CN([16*])C(=O)CC1,TRUE,0,1,1,0,0,0,2,0,1,0,5,9,0.8,20.31,0.7084,134.105,134.0417453,0
C1OCCC[C@@H]1[17*],TRUE,0,1,0,0,0,0,0,0,1,0,2,6,1,9.23,1.1346,85.126,85.06533991,1
[16*]NC(=O)c(c1)cnc(n12)cc(n2)C,TRUE,1,4,1,1,0,0,0,1,2,2,6,13,0.125,59.29,0.23182,175.171,175.0619858,0
Oc1cccc(C(=O)N2[7*])c1Nc(c23)c(O)cc(O)c3,TRUE,4,5,1,2,0,0,0,0,3,2,7,19,0,93.03,1.9715,257.225,257.0562318,0
S=C=NC[5*],TRUE,0,2,1,0,0,0,0,1,0,0,3,4,0.5,12.36,0.596,72.112,71.99079506,0
c1ccnc(NC2=O)c1[C@@]23Cc4c(C3)ccc(c4)NC(=O)[21*],TRUE,2,3,2,2,0,0,0,1,4,2,6,21,0.1875,71.09,2.1515,278.291,278.0929516,1
[8*]c1cc([131I])c(c([131I])c1)Oc2cc([131I])c(O)cc2,TRUE,1,2,1,2,0,0,3,2,2,2,6,17,0,29.46,4.1729,574.8963738,574.7551532,0
O=C1CC[C@H](N12)CN([13*])CC2,TRUE,0,2,1,0,0,0,0,0,2,0,4,10,0.857142857,23.55,-0.2427,139.178,139.087138,1
[13*]Oc1cc(ccc1)-c2n[nH]c(c23)ccc(c3)-c4[nH]ncn4,TRUE,2,4,1,3,0,0,0,3,4,4,7,21,0,79.48,2.8581,276.279,276.0885349,0
CC1([9*])CC1,TRUE,0,0,0,0,0,0,0,0,1,0,1,4,1,0,1.5081,55.1,55.05477522,0
[12*]c1cc(=O)oc(c12)[nH]c(=O)[nH]c2=O,TRUE,2,4,1,1,0,0,0,0,2,2,7,13,0,95.93,-1.6558,179.111,179.0092816,0
[8*]Cn1c(=S)[nH]c(=O)c(c12)[nH]cc2,TRUE,2,3,1,1,0,0,0,1,2,2,6,12,0.142857143,53.58,0.89399,180.212,180.0231578,0
c1ccc(cc1[13*])OC(=O)c2c(OC(=O)C)cccc2,TRUE,0,4,1,2,0,0,0,3,2,2,5,19,0.066666667,52.6,2.0057,255.249,255.0657338,0
[20*]OC(=O)N1CCC(CC1)n2c(=O)[nH]c(c23)nccc3,TRUE,1,5,2,1,0,0,0,1,3,2,8,19,0.416666667,80.22,0.9624,261.261,261.0987653,0
[5*]c1o[nH]c(=O)c1,TRUE,1,2,1,1,0,0,0,0,1,1,4,6,0,46,-0.8575,84.054,84.0085533,0
[5*][C@@H]1C(=O)N(C)CCc(c12)cccc2,TRUE,0,1,2,1,0,0,0,0,2,1,3,13,0.363636364,20.31,1.2915,174.223,174.091889,1
[15*]c1cc(OC)c(cc1)Oc2ncc(nc2)C(=O)N,TRUE,1,5,1,2,0,0,0,4,2,2,7,18,0.083333333,87.33,0.551,244.23,244.0722162,0
O=c1nc(N)c(F)cn1[C@@H]2O[C@H]([11*])C=C2,TRUE,1,5,1,1,0,0,1,1,2,1,7,14,0.25,70.14,-0.075,196.161,196.0522297,2
[8*]N1CCN(CC1)c2ccccc2,TRUE,0,2,1,1,0,0,0,1,2,1,3,12,0.4,6.48,1.2729,161.228,161.1078734,0
O=S1(=O)NCN([10*])CC1,TRUE,1,3,0,0,0,0,0,0,1,0,6,8,1,49.41,-1.3568,135.168,135.0228235,0
FC1([21*])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,TRUE,0,0,0,0,0,0,11,0,1,0,12,17,1,0,3.3916,281.044,280.9824354,0
[13*]NC(=O)c1nc(sc1)NC(=O)c2cc(OC)c(OC)cc2O,TRUE,3,7,1,2,0,0,0,5,2,2,10,22,0.153846154,109.78,1.3123,322.322,322.0497665,0
C1CN=C(N12)c3c(c(OC)c(O[21*])cc3)N=C2NC(=O)c4cnc(N)nc4,TRUE,2,9,1,2,0,0,0,3,4,2,11,26,0.1875,127.32,0.4038,352.334,352.1158123,0
O=C1N[C@H](O)CCN1[8*],TRUE,2,2,1,0,0,0,0,0,1,0,5,8,0.75,52.57,-0.8156,115.112,115.0507525,1
c1sc(C)c(C)[n+]1C[7*],TRUE,0,1,1,1,1,1,0,1,1,1,3,8,0.5,3.88,1.15924,127.212,127.0450217,0
CC1(C)OC(C)(C)CC([12*])C1,TRUE,0,1,0,0,0,0,0,0,1,0,2,10,1,9.23,2.6918,141.234,141.1279402,0
CO/N=C(\N)c(cc1)ccc1[19*],TRUE,1,2,1,1,0,0,0,2,1,1,4,11,0.125,47.61,0.1279,149.173,149.0714879,0
c1cc(OC)cc(C)c1-c(c(n2)C)c(n23)nc(C)cc3N[8*],TRUE,1,5,1,2,0,0,0,3,3,3,6,21,0.25,51.45,3.20636,281.339,281.1402362,0
[8*]c1onc(n1)C,TRUE,0,3,1,1,0,0,0,0,1,1,4,6,0.333333333,38.92,-0.44738,83.07,83.02453772,0
FC(F)([36*])C,TRUE,0,0,0,0,0,0,2,0,0,0,3,4,1,0,1.1484,65.042,65.02028154,0
O[C@]1([16*])C(=O)OCc(c2=O)c1cc(n23)c4c(C3)cc5c(n4)cccc5N,TRUE,2,7,2,2,0,0,0,0,5,3,8,25,0.166666667,107.44,0.7586,334.311,334.0827809,1
Oc1c(Cl)cc(Cl)c(OC)c1C(=O)N[11*],TRUE,2,3,1,1,0,0,2,2,1,1,7,14,0.125,58.56,1.9017,235.046,233.9724734,0
[14*]Nc1nc(C)c(cn1)-c([nH]2)nc(c23)c(C)cc(c3)C,TRUE,2,4,1,2,0,0,0,2,3,3,6,19,0.214285714,66.49,2.82136,252.301,252.1249204,0
n1ccc(=O)[nH]c1N([8*])C,TRUE,1,3,1,1,0,0,0,1,1,1,5,9,0.2,48.99,-0.3296,124.123,124.0510868,0
c1c(C)[nH]nc1Nc2nc([7*])nc(c23)cccc3,TRUE,2,4,1,2,0,0,0,2,3,3,6,17,0.083333333,66.49,1.57952,224.247,224.0936203,0
O1CCOc(c12)cccc2N(CC3)CCN3[8*],TRUE,0,4,1,1,0,0,0,1,3,1,5,16,0.5,24.94,1.0441,219.264,219.1133527,0
[25*]c1sc(C)nc1C,TRUE,0,2,1,1,0,0,0,0,1,1,3,7,0.4,12.89,0.93454,112.177,112.0220952,0
O=C(C1)CC[C@@]([C@@]123)(O)[C@H](N([15*])CC2)Cc4c3c(O)c(cc4)C(=O)N,TRUE,3,5,1,1,0,0,0,1,4,1,7,23,0.529411765,103.86,0.3077,315.349,315.1344821,3
N1=C(N)SC[C@@H]([C@@]12[14*])COC2,TRUE,1,4,1,0,0,0,0,0,2,0,5,10,0.833333333,47.61,-0.0601,157.218,157.0435589,2
Cc1c(C)onc1N[*],TRUE,1,3,1,1,0,0,0,1,1,1,4,8,0.4,38.06,1.16764,111.124,111.0558378,0
C1CC([6*])CCN1c2nnc(c(c23)cccc3)-c4ccnn4C,TRUE,0,5,1,2,0,0,0,2,4,3,6,22,0.352941176,46.84,2.9683,292.366,292.1562206,0
C1=CC(=O)C=C([C@@H](F)C2)[C@@]1(C)[C@@](F)([C@@H](O)C3)[C@@H]2[C@@H]([C@]34C)C[C@@H](O)[C@@]4([22*])O,TRUE,3,4,1,0,0,0,2,0,4,0,7,25,0.736842105,77.76,1.5139,353.385,353.1564407,9
[15*]OC(=O)c1cc(OC)c(OC)cc1,TRUE,0,4,1,1,0,0,0,3,1,1,5,13,0.222222222,44.76,1.3249,181.167,181.0500838,0
[10*]c1cc(C)c(nc1)-c2cc(C)ncc2,TRUE,0,2,1,2,0,0,0,1,2,2,3,14,0.166666667,25.78,1.93504,183.234,183.0922234,0
O=C([10*])Nc1ncc(cc1)-c2nccnc2,TRUE,1,4,1,2,0,0,0,2,2,2,6,15,0,67.77,1.6198,199.193,199.0619858,0
Fc(c1)ccc(n2C[20*])c1c(c23)CN(CC3)C(=O)c4cccc(c45)cccc5,TRUE,0,2,2,2,0,0,1,2,5,4,5,27,0.173913043,25.24,4.6389,357.408,357.1403164,0
c1ccc(Cl)c(C(=O)OC)c1-c(cc2)cc(F)c2[16*],TRUE,0,2,1,2,0,0,2,2,2,2,5,18,0.071428571,26.3,3.1073,263.675,263.0275104,0
[21*]Oc1ccc(cc1)C(=O)NO,TRUE,2,3,1,1,0,0,0,2,1,1,5,11,0,58.56,0.6487,152.129,152.0347681,0
[10*]Nc1nc(ncc1)-c2c[nH]c(c23)nccc3,TRUE,2,4,1,2,0,0,0,2,3,3,6,16,0,66.49,1.8961,210.22,210.0779703,0
[15*]N1C[C@H](C)NCC1,TRUE,1,2,0,0,0,0,0,0,1,0,3,7,1,15.27,-0.2556,99.157,99.09222335,1
c1ccc(F)cc1N[6*],TRUE,1,1,1,1,0,0,1,1,1,1,3,8,0,12.03,1.7019,110.111,110.0406024,0
C1COCCN1\C(N)=N\c(c2)onc2[9*],TRUE,1,4,1,1,0,0,0,1,2,1,7,14,0.5,76.88,-0.8724,195.202,195.0882006,0
c1cc(OC)nc(C)c1-c(c(n2)C)c(n23)nc(C)nc3N[7*],TRUE,1,7,1,2,0,0,0,3,3,3,8,21,0.285714286,77.23,1.99636,283.315,283.1307341,0
c1cc(Cl)c(Cl)cc1NC(=O)N[2*],TRUE,2,1,1,1,0,0,2,1,1,1,6,12,0,41.13,2.5792,204.036,202.9778931,0
N1[C@@H]([9*])CNc(c12)nc(N)nc2N,TRUE,4,6,1,1,0,0,0,0,2,1,7,12,0.333333333,101.88,-0.6462,165.18,165.0888693,1
COc(c1)c(OC)c(OC)cc1/C=C\c2cc(O[*])c(OC)cc2,TRUE,0,5,1,2,0,0,0,7,2,2,6,23,0.222222222,46.15,3.7345,315.345,315.1232487,0
c1cccc(Cl)c1C(=O)c2cccnc2-c(nnn3C[15*])c3-c4ccncc4,TRUE,0,6,1,4,0,0,1,5,4,4,8,27,0.05,73.56,3.7933,374.811,374.0808627,0
[14*]c1cc(F)c(cc1)Oc2ncc(cc2)C(=O)N,TRUE,1,3,1,2,0,0,1,3,2,2,6,17,0,65.21,1.2865,231.206,231.0569807,0
[*]c1scc(n1)C2=C[C@H](C)NC2,TRUE,1,3,1,1,0,0,0,1,2,1,4,11,0.375,24.92,0.6928,165.241,165.0486443,1
[10*]Nc1nc(c(Cl)cn1)Nc2n[nH]c(c2)C,TRUE,3,5,1,2,0,0,1,3,2,2,8,15,0.125,78.52,1.78132,223.647,223.0498969,0
n1cc(F)cnc1[10*],TRUE,0,2,1,1,0,0,1,0,1,1,4,7,0,25.78,-0.2097,97.072,97.02020128,0
ClC(F)(F)[5*],TRUE,0,0,0,0,0,0,3,0,0,0,4,4,1,0,1.3248,85.46,84.96565912,0
C1C[C@@H](O)CN1c2ncc(cc2-c3[nH]ncc3)C(=O)Nc4ccc(O[30*])cc4,TRUE,3,6,1,3,0,0,0,5,4,3,9,27,0.210526316,103.37,2.1381,364.385,364.1409644,1
COC(=O)c(cc1[21*])ccc1,TRUE,0,2,1,1,0,0,0,1,1,1,3,10,0.125,26.3,0.6478,135.142,135.0446045,0
C1C[C@H](O)C(C)(C)[C@H](CC2)[C@@]1(C)[C@H]3CC[C@@H]([C@]4(C)[C@]23C)[C@@H]5[C@@](C)(CC4)CC[C@H]5[26*],TRUE,1,1,0,0,0,0,0,0,5,0,2,28,1,20.23,7.1703,385.656,385.3470411,10
c1ccnn1-c(cc2)ccc2[10*],TRUE,0,2,1,2,0,0,0,1,2,2,3,11,0,17.82,1.0469,143.169,143.0609232,0
[6*]c1cc(I)c(c(I)c1)Oc2ccc(O)cc2,TRUE,1,2,1,2,0,0,2,2,2,2,5,16,0,29.46,3.5683,436.994,436.8535505,0
[8*]Cn1cc(C(=O)C(=O)O)c(c12)cc(cc2)-c3cc(C)ccc3,TRUE,1,3,1,2,0,0,0,4,3,3,5,22,0.111111111,59.3,3.39082,292.314,292.0973683,0
c1c([1*])c(I)cc(c12)OCO2,TRUE,0,2,1,1,0,0,1,0,2,1,4,10,0.142857143,18.46,1.1945,247.011,246.9256024,0
COc(c1[1*])cc(OC)cc1,TRUE,0,2,1,1,0,0,0,2,1,1,3,10,0.25,18.46,0.8784,137.158,137.0602545,0
COc(c1[13*])cccc1,TRUE,0,1,1,1,0,0,0,1,1,1,2,8,0.142857143,9.23,0.8698,107.132,107.0496898,0
Cn1c(O[8*])nnc1-c2ccncc2,TRUE,0,5,1,2,0,0,0,2,2,2,6,13,0.125,52.83,0.7202,175.171,175.0619858,0
c1ccc(Cl)cc1-c(c2)onc2[8*],TRUE,0,2,1,2,0,0,1,1,2,2,4,12,0,26.03,2.1696,178.598,178.0059665,0
[22*]OC(=O)Nc1ccc(cc1)C(=O)NO,TRUE,3,4,1,1,0,0,0,2,1,1,7,14,0,87.66,0.8184,195.154,195.0405817,0
C1C[C@@]([4*])(C)Oc(c12)ccc(O)c2,TRUE,1,2,1,1,0,0,0,0,2,1,3,12,0.4,29.46,1.9827,163.196,163.0759046,1
C1[C@H](C)CN[C@@H]([C@H]2C)[C@@H]1O[C@]23CC[C@H]4[C@H]5[C@H](CC4=C(C3)C)[C@]6(C)[C@H](CC5)C[C@H]([4*])CC6,TRUE,1,2,0,0,0,0,0,0,6,0,3,30,0.928571429,21.26,6.4488,410.666,410.34229,11
C1COCCN1c(ccn2)c(n23)nc(C)c3-c4ccc([23*])nc4,TRUE,0,6,1,2,0,0,0,2,4,3,7,22,0.3125,55.55,1.11092,294.338,294.1354851,0
Cc1c([10*])oc(c12)cccc2,TRUE,0,1,1,1,0,0,0,0,2,2,2,10,0.111111111,13.14,1.91582,131.154,131.0496898,0
O=c1n(C)c(=O)cc(N[15*])n1C,TRUE,1,5,1,1,0,0,0,1,1,1,6,11,0.333333333,56.03,-1.0398,154.149,154.0616515,0
[16*]Oc1ccc(cc1)Oc2ccccc2,TRUE,0,2,1,2,0,0,0,3,2,2,3,14,0,18.46,3.322,185.202,185.0602545,0
[11*]Cn1c(=O)n(C)c(c12)cnc(n2)-c3ccccc3,TRUE,0,5,1,2,0,0,0,2,3,3,6,18,0.153846154,52.71,1.3038,239.258,239.093286,0
[H]/N=C(\S)c(c1)ccnc1[3*],TRUE,2,2,1,1,0,0,0,1,1,1,4,9,0,36.74,0.51137,137.187,137.0173442,0
COc1ccc(C)cc1NC(=O)Nc(s2)nc(c23)ccc(c3)Nc4ncnc(c45)cc(O[20*])c(c5)OC,TRUE,3,9,1,3,0,0,0,7,5,5,12,36,0.12,119.52,5.79582,501.548,501.1344992,0
[15*][C@@]12[C@H]3C[C@@H](C1)C[C@@H](C2)C3,TRUE,0,0,0,0,0,0,0,0,4,0,1,9,1,0,2.5343,121.203,121.1017254,4
c1cc(OC)ccc1-c(o2)c(O)c(=O)c(c23)c(O)cc(O)c3[9*],TRUE,3,6,1,2,0,0,0,2,3,3,7,22,0.0625,100.13,1.76,299.258,299.0555631,0
n1cc(Br)nc(c12)ccc([10*])c2,TRUE,0,2,1,1,0,0,1,0,2,2,4,11,0,25.78,1.5669,208.038,206.9557852,0
OC1([10*])CCOCC1,TRUE,1,2,0,0,0,0,0,0,1,0,3,7,1,29.46,0.0347,101.125,101.0602545,0
[nH]1c(N)nc(=O)c2c1NC[C@@H](N23)CN(C3)c4ccc(cc4)C(=O)N[28*],TRUE,4,7,2,2,0,0,0,2,4,2,10,24,0.266666667,119.38,-0.3756,326.34,326.1365478,1
C1CNCCN1c2cccc(c23)cc([*])cn3,TRUE,1,3,1,1,0,0,0,1,3,2,4,16,0.307692308,28.16,0.819,212.276,212.1187724,0
[19*]Oc(c1)ccc(c12)[nH]c(=O)cc2,TRUE,1,2,1,1,0,0,0,1,2,2,4,12,0,42.09,1.3712,160.152,160.0398534,0
[4*][C@H]1[C@H](O)CCCC1,TRUE,1,1,0,0,0,0,0,0,1,0,2,7,1,20.23,1.2591,99.153,99.08098997,2
C1CC([16*])CCN1c2ncnc(c23)[nH]nc3,TRUE,1,4,1,1,0,0,0,1,3,2,6,15,0.5,57.7,1.2909,202.241,202.1092704,0
c1cc(F)ccc1C(=C(CC2)CCN2[12*])c3ccc(F)cc3,TRUE,0,1,1,2,0,0,2,2,3,2,4,21,0.222222222,3.24,4.3268,284.329,284.125081,0
c1csc(n12)nc(C)c([13*])c2=O,TRUE,0,4,1,1,0,0,0,0,2,2,5,11,0.142857143,34.37,0.23902,165.197,165.0122588,0
c1nc(OC)c(N[*])cc1-c(c2)ccc(c23)nccc3-c4ccnnc4,TRUE,1,6,1,3,0,0,0,4,4,4,7,25,0.052631579,72.82,3.6386,328.355,328.1198351,0
[11*]Nc1ncnc(c12)cccn2,TRUE,1,4,1,1,0,0,0,1,2,2,5,11,0,50.7,0.901,145.145,145.0514212,0
c1ccc(Cl)c(c12)nc(c([11*])c2)-c(c[n+]3[O-])ccc3,TRUE,0,2,1,2,2,0,1,1,3,3,5,18,0,39.83,2.3632,255.684,255.0325156,0
O=C([5*])Nc1ccc(cc1)C(=O)NO,TRUE,3,3,1,1,0,0,0,2,1,1,6,13,0,78.43,0.8868,179.155,179.0456671,0
C1CCN(C12[10*])CCC2,TRUE,0,1,0,0,0,0,0,0,2,0,2,8,1,3.24,1.1216,110.18,110.0969744,0
c1cncc(F)c1N([6*])n2cc(C)c(c23)cccc3,TRUE,0,3,1,2,0,0,1,2,3,3,5,18,0.071428571,21.06,3.21782,240.261,240.0937006,0
c1cc(F)c(F)cc1C(=O)N(CC2(C)C)C=C(C(=O)O[24*])c(c23)[nH]c4c3cccc4,TRUE,1,3,1,2,0,0,2,2,4,3,8,29,0.181818182,62.4,4.2281,395.385,395.1207238,0
c1cc(Cl)cc(c12)n(C[26*])cc2C(=O)N(CC3)CCC34c5c(CO4)cccc5,TRUE,0,3,2,2,0,0,1,2,5,3,6,27,0.318181818,34.47,4.4632,379.867,379.1213306,0
c1ccccc1C(=O)N2CCC([8*])CC2,TRUE,0,1,1,1,0,0,0,1,2,1,3,14,0.416666667,20.31,2.2604,188.25,188.1075391,0
[10*]NC(=O)c1c(F)cccc1F,TRUE,1,1,1,1,0,0,2,1,1,1,5,11,0,29.1,1.1589,156.111,156.0260952,0
Fc(c1)ccc(n12)nc([5*])c2,TRUE,0,2,1,1,0,0,1,0,2,2,4,10,0,17.3,0.648,135.121,135.0358513,0
[12*]N1C(=O)CNc(c12)ncc(n2)-c3c(C)nc(cc3)-c4[nH]ncn4,TRUE,2,7,1,3,0,0,0,2,4,3,10,23,0.142857143,112.58,0.85492,307.297,307.105582,0
[19*]NC(=S)N(CC1)CCN1c2ncnc(c23)c4c(o3)cccc4,TRUE,1,5,2,1,0,0,0,1,4,3,8,22,0.266666667,57.43,1.8368,312.378,312.0919061,0
Brc(c1)ccc(OC)c1NC(=O)Nc(ccc2)c(c23)ccn3C[15*],TRUE,2,3,1,2,0,0,1,4,3,3,7,23,0.117647059,55.29,4.5632,373.23,372.0347638,0
c1cnc(N)cc1[10*],TRUE,1,2,1,1,0,0,0,0,1,1,3,7,0,38.91,-0.1616,93.109,93.04527316,0
[3*][C@H]1OC(=O)c(c12)cccc2,TRUE,0,2,1,1,0,0,0,0,2,1,3,10,0.125,26.3,1.4049,133.126,133.0289544,1
C1S[C@@H]([11*])O[C@H]1n2cc(F)c(N)nc2=O,TRUE,1,6,1,1,0,0,1,1,2,1,8,14,0.428571429,70.14,0.0595,216.217,216.0243007,2
c1cc(Cl)cc(F)c1Nc(ncn2)c(c23)ncn3[C@@H]4O[C@H]([17*])[C@@H](O)[C@H]4O,TRUE,3,8,1,2,0,0,2,3,4,3,11,25,0.266666667,105.32,1.4884,364.744,364.0612701,4
[8*][C@H]1OCc(c12)c(O)c(C)nc2,TRUE,1,3,1,1,0,0,0,0,2,1,4,11,0.375,42.35,1.17372,150.157,150.0555035,1
O=c1nc(N)[nH]c(c12)NC[C@H]([13*])C2,TRUE,3,4,1,1,0,0,0,0,2,1,6,12,0.428571429,83.8,-0.3421,165.176,165.0776359,1
C1COC[C@H](C)N1c2nc(N3[C@@H](C)COCC3)nc(c24)nc(cc4)-c5cc([32*])c(OC)cc5,TRUE,0,8,1,2,0,0,0,4,5,3,9,32,0.458333333,72.84,2.3252,434.52,434.2192148,2
Oc(c1)c(O)cc(c12)CCN[C@@H]2[9*],TRUE,3,3,1,1,0,0,0,0,2,1,4,12,0.333333333,52.49,0.7914,164.184,164.0711536,1
